insee_code,total_rooftops,pv_rooftops_count
55496,1010,12
55497,334,7
55498,372,5
55500,823,19
55501,402,2
55502,2141,21
55503,221,1
55504,392,8
55505,1686,31
55506,55,0
55507,228,1
55508,327,8
55509,306,6
55510,148,3
55511,153,4
55512,261,2
55514,523,9
55515,81,2
55516,641,4
55517,687,7
55518,237,4
55519,1084,12
55520,462,4
55521,277,7
55522,167,2
55523,182,6
55525,76,0
55526,274,1
55527,678,3
55528,100,1
55530,196,4
55531,383,4
55532,412,5
55533,1820,20
55534,104,4
55535,76,0
55536,60,1
55537,78,1
55540,117,1
55541,531,14
55543,934,22
55544,147,3
55545,8478,84
55546,178,5
55547,140,0
55549,229,0
55551,1864,35
55552,131,2
55553,1105,16
55554,285,5
55555,62,3
55556,75,3
55557,170,2
55559,76,1
55560,229,7
55561,132,3
55562,220,2
55563,121,0
55565,101,2
55566,227,6
55567,166,2
55568,323,3
55569,260,0
55570,248,5
55571,324,2
55572,133,0
55573,1546,19
55574,119,0
55575,89,0
55577,120,3
55578,160,0
55579,95,0
55580,64,1
55581,147,2
55582,161,0
55583,241,2
55584,189,2
55586,188,2
56001,4257,37
56002,2491,16
56003,4452,79
56004,2127,13
56005,5511,43
56006,2269,19
56007,6275,59
56008,5080,74
56009,2158,32
56010,5854,37
56011,2468,19
56012,1631,21
56013,4100,33
56014,1937,21
56015,1893,14
56017,3386,37
56018,1277,9
56019,636,6
56020,843,5
56021,902,9
56022,1531,11
56023,4991,52
56024,2894,15
56025,508,5
56026,4071,22
56027,826,14
56028,3043,16
56029,977,11
56030,1326,10
56031,3138,19
56032,2470,16
56033,5341,28
56034,8216,64
56035,2158,10
56036,4938,47
56039,1351,6
56040,2653,30
56041,3854,44
56042,1933,23
56043,1171,9
56044,1170,5
56045,722,5
56046,4150,31
56047,2063,17
56048,1239,10
56050,1228,15
56051,1094,13
56052,4649,21
56053,5126,58
56054,4602,59
56055,2530,16
56056,375,2
56057,3593,31
56058,4226,35
56060,1517,9
56061,4779,28
56062,1052,5
56063,1504,20
56065,549,3
56066,5853,32
56067,4972,54
56068,566,2
56069,4505,15
56070,3763,27
56071,1380,13
56072,786,7
56073,1105,5
56074,2181,25
56075,6029,43
56076,2217,13
56077,995,11
56078,8247,115
56079,1948,16
56080,2293,21
56081,4545,11
56082,558,4
56083,8164,68
56084,852,10
56085,298,2
56086,452,1
56087,1820,12
56088,967,5
56089,2688,29
56090,4734,39
56091,2159,7
56092,1123,11
56093,1039,13
56094,4807,55
56096,1894,23
56097,2794,38
56098,10551,98
56099,924,7
56100,3867,20
56101,7400,74
56102,3967,41
56103,574,1
56104,1004,9
56105,2223,10
56106,1563,14
56107,5421,62
56108,1157,12
56109,1096,15
56110,1643,15
56111,2218,21
56112,1370,13
56113,1346,14
56114,2059,28
56115,1235,13
56116,2839,27
56117,3052,29
56118,3221,35
56119,3470,44
56120,1544,5
56121,18408,126
56122,2609,20
56123,3013,20
56124,2416,16
56125,2375,26
56126,3246,19
56127,4938,51
56128,2994,24
56129,3417,27
56130,2363,28
56131,1963,16
56132,1271,13
56133,1279,21
56134,2097,20
56135,1767,7
56136,1485,10
56137,2356,29
56139,343,3
56140,4724,52
56141,2251,19
56143,4659,41
56144,5157,59
56145,1876,11
56146,1857,26
56147,5420,35
56148,1374,11
56149,3242,16
56151,4126,31
56152,3331,29
56153,3698,24
56154,2491,18
56155,5552,37
56156,777,7
56157,2120,20
56158,3464,34
56159,2410,15
56160,2138,15
56161,3071,34
56162,11911,158
56163,2612,17
56164,4298,53
56165,8485,64
56166,4937,36
56167,2044,29
56168,2537,27
56169,5495,48
56170,1751,12
56171,2244,27
56172,3415,56
56173,5996,56
56174,2789,36
56175,3511,31
56176,4111,46
56177,7009,47
56178,8827,60
56179,2606,20
56180,1055,7
56181,2240,8
56182,2055,22
56184,7566,68
56185,4937,57
56186,7241,36
56188,2603,7
56189,1583,11
56190,2350,26
56191,791,3
56193,4926,53
56194,3329,24
56195,601,1
56196,564,1
56197,3259,41
56198,2092,15
56199,1407,7
56200,2382,23
56201,1695,12
56202,648,2
56203,1117,13
56204,979,8
56205,1271,16
56206,6313,59
56207,1672,9
56208,730,6
56209,336,1
56210,850,6
56211,1214,6
56212,3569,27
56213,1446,20
56214,4744,51
56215,1353,18
56216,600,4
56218,1268,5
56219,1610,13
56220,1211,11
56221,2181,11
56222,3035,31
56223,1677,19
56224,441,1
56225,265,1
56226,555,3
56227,1140,13
56228,1245,14
56229,2422,20
56230,995,6
56231,2979,26
56232,1258,18
56233,2629,24
56234,5219,27
56236,1465,6
56237,1874,25
56238,863,3
56239,1812,16
56240,14195,111
56241,1784,13
56242,1550,16
56243,6126,70
56244,4155,34
56245,887,10
56246,2063,28
56247,2879,33
56248,3890,66
56249,3120,32
56250,914,9
56251,5998,63
56252,1981,25
56253,1255,10
56254,1276,24
56255,1730,15
56256,269,0
56257,1311,10
56258,3231,34
56259,1033,12
56260,19901,169
56261,1508,14
56262,2110,20
56263,1763,16
56264,615,1
57001,461,1
57002,89,1
57003,1435,21
57004,188,2
57006,1063,24
57007,168,2
57008,202,3
57009,208,2
57010,187,2
57011,659,12
57012,3931,26
57013,2119,66
57014,436,16
57015,583,13
57016,430,9
57017,1445,31
57018,237,6
57019,5784,64
57020,395,5
57021,1439,15
57022,1287,16
57024,166,6
57025,578,11
57026,843,18
57027,211,5
57028,1162,22
57029,244,4
57030,437,8
57031,693,14
57032,2985,22
57033,590,12
57034,129,0
57035,346,3
57036,137,1
57037,303,7
57038,4618,43
57039,1779,20
57040,371,0
57041,1950,22
57042,708,12
57043,1458,23
57044,251,3
57045,221,6
57046,1461,22
57047,951,19
57048,134,1
57049,1857,11
57050,147,3
57051,413,12
57052,652,15
57053,179,7
57054,247,4
57055,529,12
57056,227,5
57057,596,10
57058,1855,39
57059,128,2
57060,677,10
57061,1051,12
57062,406,11
57063,343,8
57064,416,9
57065,399,2
57066,585,4
57067,1981,30
57069,418,20
57070,240,5
57071,399,11
57072,834,17
57073,828,23
57074,1112,24
57075,301,15
57076,700,12
57077,190,0
57079,617,17
57080,161,4
57081,258,0
57082,396,3
57083,1354,28
57084,421,7
57085,392,5
57086,476,2
57087,294,3
57088,383,6
57089,4193,51
57090,180,3
57091,1067,20
57092,618,10
57093,638,12
57095,514,5
57096,2005,34
57097,3488,63
57098,321,5
57099,352,0
57100,150,5
57101,1010,24
57102,2197,43
57103,152,4
57104,878,14
57105,175,0
57106,3076,40
57107,187,4
57108,535,11
57109,790,7
57110,376,11
57111,424,5
57112,147,2
57113,884,20
57114,497,10
57115,171,1
57116,123,1
57117,625,5
57118,295,2
57119,1173,20
57120,249,4
57121,287,2
57122,658,11
57123,2705,34
57124,2413,23
57125,373,10
57126,485,10
57127,216,6
57128,372,2
57129,538,14
57130,182,1
57131,243,7
57132,1864,17
57133,180,4
57134,1500,8
57136,571,9
57137,655,9
57138,103,1
57139,314,6
57140,356,8
57141,195,3
57142,318,7
57143,2057,17
57144,2358,24
57145,268,5
57146,636,9
57147,269,4
57148,459,17
57149,214,5
57150,808,20
57151,309,4
57152,449,6
57153,1623,23
57154,639,15
57155,2234,46
57156,745,16
57158,431,4
57159,2853,55
57160,8758,82
57161,193,1
57162,677,15
57163,3546,48
57165,596,11
57166,207,4
57167,336,9
57168,746,19
57169,513,14
57171,1045,11
57172,360,5
57173,182,3
57174,207,4
57175,977,0
57176,1728,31
57177,2553,19
57178,461,6
57179,1500,26
57180,437,14
57181,180,2
57182,132,2
57183,421,7
57186,949,19
57187,334,7
57188,757,4
57189,269,8
57190,365,4
57191,685,16
57192,1343,34
57193,1713,25
57194,1095,24
57195,787,15
57196,512,13
57197,613,15
57198,312,6
57199,577,8
57200,342,4
57201,783,11
57202,1025,28
57203,251,2
57204,509,8
57205,2246,18
57206,6963,91
57207,1561,30
57208,1543,29
57209,3422,42
57210,898,8
57211,805,13
57212,605,12
57213,1057,18
57214,459,11
57215,632,11
57216,232,4
57217,749,21
57218,844,11
57219,497,5
57220,275,4
57221,7252,68
57222,1383,26
57224,2431,50
57225,246,8
57226,2485,12
57227,9186,119
57228,240,2
57229,338,7
57230,225,3
57231,140,2
57232,714,16
57233,494,0
57234,548,12
57235,1180,13
57236,130,1
57237,306,7
57238,345,1
57239,519,7
57240,8255,83
57241,438,7
57242,1989,19
57244,589,9
57245,600,19
57246,357,12
57247,139,1
57248,119,4
57249,291,4
57250,2084,26
57251,349,7
57252,502,6
57253,666,9
57254,973,7
57255,587,15
57256,597,15
57257,160,0
57258,257,2
57259,494,9
57260,3065,62
57261,2012,44
57262,841,16
57263,707,18
57264,421,6
57265,65,2
57266,178,3
57267,1380,19
57268,211,6
57269,4643,61
57270,746,13
57271,730,12
57272,254,2
57273,513,16
57274,820,10
57275,1227,18
57276,373,5
57277,267,5
57278,155,1
57280,384,15
57281,343,0
57282,247,2
57283,5872,24
57284,124,2
57286,264,7
57287,2152,17
57288,2347,30
57289,2873,52
57290,326,10
57291,402,2
57292,36,1
57293,191,5
57294,284,1
57295,226,2
57296,1132,18
57297,344,4
57298,442,6
57299,924,8
57300,444,7
57301,637,1
57302,876,5
57303,777,9
57304,411,10
57305,443,5
57306,9826,110
57307,254,1
57308,200,5
57309,393,10
57310,329,5
57311,665,6
57312,535,9
57313,181,2
57314,607,2
57315,752,17
57316,796,19
57317,191,2
57318,238,7
57319,485,7
57320,192,0
57321,625,11
57322,511,8
57323,5454,67
57324,739,17
57325,1206,20
57326,366,4
57328,75,2
57329,467,9
57330,2029,25
57331,559,13
57332,3032,44
57333,911,28
57334,418,9
57335,388,10
57336,4494,50
57337,711,13
57338,583,17
57339,471,7
57340,1265,26
57341,596,18
57342,166,0
57343,1466,20
57344,657,6
57345,414,3
57346,633,10
57347,404,6
57348,781,16
57349,258,0
57350,1549,17
57351,792,12
57352,386,3
57353,226,1
57354,135,2
57355,851,23
57356,1026,8
57357,633,11
57358,1070,22
57359,302,4
57360,965,14
57361,694,12
57362,281,2
57364,416,6
57365,662,13
57366,225,4
57367,364,5
57368,1925,8
57370,2142,20
57371,515,6
57372,1126,13
57373,926,18
57374,270,4
57375,444,6
57376,667,13
57377,308,8
57379,354,13
57380,160,0
57381,298,3
57382,1172,12
57383,329,3
57384,485,11
57385,816,24
57386,340,11
57387,367,6
57388,393,11
57389,459,13
57390,1654,26
57391,138,0
57392,496,8
57393,308,5
57394,348,8
57395,344,3
57396,684,3
57397,294,5
57398,474,7
57399,231,3
57401,193,4
57402,270,6
57403,154,0
57404,326,8
57405,110,1
57406,218,3
57407,555,3
57408,681,20
57409,551,15
57410,259,3
57411,390,8
57412,1814,19
57413,3170,56
57414,1160,14
57415,1164,23
57416,606,1
57417,88,3
57418,472,2
57419,1093,20
57421,237,9
57422,839,11
57423,99,2
57424,283,5
57425,709,20
57426,960,13
57427,574,5
57428,1963,43
57430,289,5
57431,435,4
57433,5974,70
57434,744,10
57436,234,3
57437,688,10
57438,400,6
57439,940,17
57440,183,4
57441,2216,23
57442,225,4
57443,3912,40
57444,289,12
57445,587,13
57446,96,1
57447,6711,84
57448,386,2
57449,373,16
57451,393,4
57452,842,19
57453,387,5
57454,842,14
57455,226,5
57456,914,18
57457,146,4
57459,323,4
57460,1445,34
57461,437,7
57462,465,3
57463,32745,247
57464,955,19
57465,1742,28
57466,579,14
57467,164,5
57468,677,14
57469,1740,12
57470,35,0
57471,292,6
57472,180,3
57473,174,3
57474,3959,33
57475,412,7
57476,685,9
57477,1763,23
57478,127,2
57479,547,8
57480,8250,55
57481,2079,30
57482,1257,13
57483,2676,39
57484,2073,35
57485,220,4
57486,214,1
57487,2531,26
57488,681,9
57489,376,3
57490,556,4
57491,6156,66
57492,431,3
57493,343,2
57494,398,7
57495,132,3
57496,468,3
57497,372,9
57498,2083,28
57499,1533,30
57500,49,2
57501,58,0
57502,402,19
57504,604,3
57505,1202,16
57506,394,8
57507,366,5
57508,3368,21
57509,617,5
57510,725,19
57511,781,15
57512,499,9
57513,205,3
57514,1074,25
57515,1259,19
57516,430,6
57517,309,15
57518,338,11
57519,232,2
57520,100,3
57521,1842,57
57524,225,3
57525,92,0
57526,460,22
57527,359,12
57528,175,4
57529,2297,25
57530,593,21
57531,1077,12
57532,268,4
57533,731,12
57534,1371,20
57535,1528,39
57536,298,9
57537,4525,74
57538,353,3
57539,121,1
57540,3833,69
57541,993,15
57542,851,19
57543,1348,17
57544,592,7
57545,1486,21
57546,675,19
57547,575,9
57548,429,9
57549,822,10
57550,2253,47
57551,299,8
57552,600,11
57553,405,7
57554,464,12
57555,181,3
57556,3408,48
57557,1025,17
57558,167,2
57559,238,3
57560,622,14
57561,1060,17
57562,807,6
57563,285,6
57564,789,8
57565,950,11
57566,2102,59
57567,172,0
57568,1411,27
57569,409,11
57570,486,9
57571,1543,24
57572,1770,33
57573,178,5
57574,551,9
57575,1208,31
57576,794,12
57577,544,11
57578,656,12
57579,1200,10
57580,270,3
57581,444,16
57582,1741,29
57583,203,2
57584,636,13
57586,275,3
57587,370,5
57588,1232,17
57589,2226,33
57590,417,6
57591,4967,67
57592,592,6
57593,754,8
57594,234,3
57595,99,3
57596,605,8
57597,2014,13
57598,1413,53
57599,351,5
57600,1327,16
57601,963,10
57602,1655,34
57603,986,8
57604,457,7
57605,344,5
57606,9189,110
57607,791,20
57609,151,2
57610,278,13
57611,317,1
57612,280,1
57613,256,6
57614,286,10
57615,1157,17
57616,2142,15
57617,328,6
57618,873,23
57619,498,9
57620,3275,39
57621,185,1
57622,1209,31
57623,893,4
57624,455,4
57625,259,2
57626,573,10
57627,255,11
57628,4813,56
57629,895,21
57630,6636,73
57631,13448,171
57633,1328,36
57634,1071,25
57635,574,13
57636,422,9
57637,345,7
57638,1784,40
57639,691,17
57640,451,13
57641,396,4
57642,1584,10
57643,260,4
57644,1601,33
57645,833,14
57647,3174,18
57648,591,8
57649,393,12
57650,1216,10
57651,791,13
57652,471,3
57653,64,0
57654,528,19
57655,908,17
57656,399,6
57657,48,1
57658,1359,23
57659,2634,67
57660,4769,67
57661,332,4
57662,180,3
57663,4005,28
57664,143,1
57665,655,34
57666,4390,39
57667,773,18
57668,1156,20
57669,1496,36
57670,179,2
57671,216,4
57672,17421,148
57673,90,1
57674,259,5
57675,246,6
57676,94,2
57677,896,8
57678,2062,29
57679,415,16
57680,1352,22
57681,348,13
57682,82,0
57683,3693,38
57684,674,22
57685,226,6
57686,279,2
57687,307,8
57689,335,7
57690,2131,43
57691,117,4
57692,171,2
57693,535,14
57694,367,8
57695,635,17
57696,842,17
57697,402,8
57698,278,3
57700,561,6
57701,909,9
57702,163,5
57703,310,5
57704,841,15
57705,286,6
57706,805,14
57707,527,12
57708,1051,25
57709,249,12
57711,642,13
57712,1241,9
57713,280,2
57714,522,7
57715,397,5
57716,1230,22
57717,433,5
57718,446,6
57719,102,4
57720,533,24
57721,456,9
57723,527,4
57724,2124,25
57725,444,11
57726,457,11
57727,173,0
57728,269,11
57730,531,17
57731,1666,19
57732,927,25
57733,1463,20
57734,553,11
57736,513,12
57737,77,0
57738,429,10
57739,497,5
57740,810,19
57741,572,24
57742,1881,26
57743,213,5
57745,1089,21
57746,1646,20
57747,250,11
57748,770,15
57749,176,5
57750,729,17
57751,6157,63
57752,2351,63
57753,141,7
57754,247,2
57755,105,0
57756,231,2
57757,9210,111
57759,93,0
57760,856,19
57761,373,12
57762,733,7
57763,95,1
57764,964,14
57765,958,15
57767,871,15
58001,365,5
58002,1625,23
58003,1330,12
58004,862,11
58005,513,2
58006,479,10
58007,695,7
58008,610,3
58009,307,2
58010,1341,7
58011,397,5
58012,1170,8
58013,232,3
58014,226,1
58015,325,2
58016,356,2
58017,814,7
58018,142,0
58019,270,2
58020,362,11
58021,477,5
58023,429,1
58024,711,9
58025,252,4
58026,484,6
58027,249,2
58028,343,7
58029,202,0
58030,691,9
58031,585,11
58032,764,11
58033,715,7
58034,480,2
58035,647,12
58036,1318,14
58037,1546,19
58038,263,7
58039,577,6
58040,326,3
58041,443,5
58042,284,1
58043,129,1
58044,1151,17
58045,382,2
58046,2101,16
58047,1450,8
58048,358,0
58049,312,2
58050,191,2
58051,1433,17
58052,159,0
58053,741,12
58054,153,1
58055,1156,18
58056,391,5
58057,1685,27
58058,747,5
58059,3994,30
58060,1002,19
58061,328,1
58062,1423,14
58063,931,10
58064,1256,9
58065,1431,14
58066,285,4
58067,1496,24
58068,833,8
58069,267,2
58070,154,2
58071,403,2
58072,712,14
58073,212,0
58074,813,9
58075,394,4
58076,294,2
58077,894,10
58078,136,6
58079,3744,20
58080,546,8
58081,822,4
58082,836,5
58083,2077,19
58084,280,3
58085,1168,11
58086,10052,96
58087,1299,13
58088,2733,35
58089,530,4
58090,471,5
58092,1103,7
58093,358,2
58094,1115,7
58095,4323,58
58096,665,13
58097,348,6
58098,242,2
58099,397,4
58101,379,1
58102,2347,23
58103,894,7
58104,1873,15
58105,550,3
58106,1095,8
58107,439,2
58108,237,2
58109,1657,8
58110,504,3
58111,311,1
58112,772,16
58113,291,1
58114,350,5
58115,379,2
58116,260,0
58117,2772,19
58118,1007,16
58119,175,4
58120,773,6
58121,3098,36
58122,977,12
58123,416,3
58124,856,11
58125,216,0
58126,576,6
58127,481,5
58128,312,2
58129,416,4
58130,317,4
58131,2179,23
58132,509,6
58133,191,3
58134,3135,48
58135,268,2
58136,152,1
58137,175,1
58138,597,6
58139,330,4
58140,792,5
58141,219,5
58142,728,8
58143,222,4
58144,1226,17
58145,2261,13
58146,1952,26
58147,667,13
58148,908,18
58149,2499,26
58150,312,0
58151,3580,49
58152,1582,21
58153,221,3
58154,297,2
58155,681,5
58156,364,1
58157,1076,12
58158,529,2
58159,430,1
58160,3407,58
58161,401,3
58162,378,3
58163,532,4
58164,982,10
58165,482,7
58166,945,3
58168,992,14
58169,113,1
58170,296,1
58171,585,9
58172,346,4
58173,510,2
58174,415,0
58175,401,6
58176,638,16
58177,870,16
58178,480,5
58179,754,3
58180,1341,8
58181,356,0
58182,2203,12
58183,267,2
58184,269,3
58185,1365,15
58186,159,0
58187,790,4
58188,258,8
58189,795,9
58190,534,6
58191,358,2
58192,391,8
58193,1846,17
58194,16290,132
58195,710,12
58196,757,5
58197,448,6
58198,667,6
58199,458,1
58200,325,2
58201,327,4
58202,130,2
58203,208,3
58204,710,12
58205,1600,16
58206,101,5
58207,992,20
58208,637,8
58209,402,5
58210,869,8
58211,524,5
58212,490,7
58213,875,9
58214,2226,29
58215,2501,15
58216,383,6
58217,365,1
58218,2348,23
58219,645,6
58220,912,9
58221,545,8
58222,226,4
58223,1059,17
58224,270,2
58225,535,10
58226,390,4
58227,2091,24
58228,899,15
58229,882,10
58230,304,2
58231,644,5
58232,1694,30
58233,542,3
58234,197,1
58235,613,4
58236,336,1
58237,109,2
58238,2082,41
58239,234,1
58240,260,3
58241,554,6
58242,350,1
58243,262,2
58244,492,2
58245,422,4
58246,1404,13
58247,650,22
58248,339,2
58249,694,5
58250,1732,32
58251,760,8
58252,365,5
58253,276,3
58254,551,9
58255,864,11
58256,594,15
58257,202,4
58258,604,20
58259,250,5
58260,1655,20
58261,1353,20
58262,522,6
58263,366,3
58264,2141,26
58265,284,5
58266,565,7
58267,1342,16
58268,514,9
58269,728,5
58270,750,7
58271,458,3
58272,263,4
58273,1363,25
58274,297,3
58275,640,5
58276,710,7
58277,501,4
58278,1374,15
58279,242,5
58280,903,14
58281,1275,10
58282,698,10
58283,207,1
58284,142,2
58285,441,3
58286,1057,5
58287,584,3
58288,248,1
58289,522,4
58290,164,2
58291,281,7
58292,484,8
58293,628,7
58294,357,1
58295,1513,18
58296,364,4
58297,392,6
58298,471,1
58299,448,1
58300,1603,26
58301,762,6
58302,1036,17
58303,6362,89
58304,1976,11
58305,372,5
58306,606,6
58307,355,3
58308,295,3
58309,1299,10
58310,95,1
58311,489,5
58312,506,8
58313,269,6
59001,427,6
59002,3075,28
59003,441,6
59004,1048,14
59005,1947,26
59006,241,4
59007,774,10
59008,6090,47
59009,18397,183
59010,333,3
